status_id,annotator1,annotator2,annotator3,lang,is_finnish,Notes
1256181059823240000,"","","",so,NO FINN,""
1256182222761190000,"","","",fi,"",""
1256184544715250000,-,-,0,fi,"",""
1256186422484180000,"","","","","",""
1256189632678690000,"","","",xh,NO FINN,""
1256190623608180000,"",0,"",fi,"",""
1256190815765960000,-,0,-,fi,"",""
1256190854844350000,-,-,-,fi,"",""
1256193537592490000,"",-,-,fi,"",""
1256194493008810000,"",+,"",fi,"",""
1256195339075420000,"",+,"",fi,"",sarcasm
1256196703075610000,"","","",fi,"",""
1256196807757040000,"","","",xh,"",""
1256198864459230000,"","","",az,"",""
1256204704368950000,"","","",fi,"",""
1256204827501100000,"","","","","",""
1256205134197110000,"","","",xh,"",""
1256206357067430000,"",-,"",fi,"",""
1256208261696680000,"","","",sw,"",""
1256208480110880000,"","","",fi,"",""
1256209956690440000,"","","",fi,"",""
1256212232339360000,"","","",st,NO FINN,""
1256214730198390000,"","","","","",""
1256215548918140000,"","","",fi,"",""
1256215804485440000,+,+,0,fi,"",""
1256216031980390000,"","","",st,NO FINN,""
1256220326326910000,-,0,0,fi,"",""
1256220913529430000,"",+,"",fi,"",""
1256221106178080000,"","","",sv,"",""
1256221130471460000,"","","",fi,"",""
1256221682328620000,"","","","",NO FINN,""
1256224693335590000,"","","",fi,"",""
1256228476497080000,"",0,"",fi,"",""
1256230066356450000,"","","",fi,"",""
1256230386826390000,+,0,0,fi,"",""
1256234649459840000,"","","",fi,"",""
1256234671714780000,"","","",fi,"",""
1256234793353840000,"",+,"",fi,"",""
1256236939008590000,"","","",fi,"",""
1256238023408340000,"","","",fi,"",""
1256241644753390000,0,0,0,fi,"",""
1256243105289980000,"",+,"",fi,"",""
1256243289788950000,"","","",fi,"",""
1256243634988560000,"","","",fi,"",""
1256246044410740000,-,0,-,fi,"",sarcasm
1256246341426020000,"","","",eu,"",""
1256249745791740000,"",0,"",fi,"",""
1256250474480750000,"","","","",NO FINN,""
1256250799031750000,"",0,"",fi,"",""
1256252091846270000,"","","",fi,"",""
1256252161622710000,"",+,"",fi,"",""
1256252649164490000,"",+,"",fi,"",""
1256255484883020000,"",0,"",fi,"",""
1256255666383190000,"","","",fi,"",""
1256256582062610000,"",+,-,fi,"",""
1256257988551230000,"","","",fi,"",""
1256258334598010000,"","","",tr,NO FINN,""
1256259813761220000,"",0,"",fi,"",""
1256262586712160000,"","","",fi,"",""
1256263865605790000,"",+,"",fi,"",sarcasm
1256265967216330000,"",0,"",fi,"",""
1256266380921440000,0,0,-,fi,"",""
1256267874408300000,"","","",fi,"",""
1256268105229230000,"","","",fi,"",""
1256270749138120000,"",0,"",fi,"",""
1256272233087020000,"","","",fi,"",""
1256272368462260000,"","","","","",""
1256272378641950000,"","","",fi,"",""
1256276242430600000,0,0,0,fi,"",""
1256277779110300000,"","","",ha,"",""
1256281816736170000,"",+,"",fi,"",""
1256282343779840000,"","","",ku,"",""
1256282350759100000,"","","",fi,"",""
1256291631902400000,0,0,-,fi,"",""
1256293428587120000,"","","","","",""
1256297454804310000,"","","",sw,"",""
1256297488354630000,"","","",fi,"",""
1256298324552040000,"","","",fi,"",""
1256299406690780000,"","","",fi,"",""
1256299493613550000,"","","",ny,"",""
1256301000702470000,"","","",fi,"",""
1256301419633820000,"","","",so,"",""
1256301948703260000,"","","","","",""
1256302189561160000,"",+,"",fi,"",""
1256302581414080000,0,0,0,fi,"",""
1256302600133250000,"",0,"",fi,"",""
1256303283033070000,"",-,"",fi,"",""
1256305590810400000,"","","",fi,"",""
1256308543986200000,"","","",fi,"",""
1256311147017520000,0,+,0,fi,"",""
1256311656964950000,"",0,"",fi,"",""
1256315032155180000,"","","",fi,"",""
1256319043574750000,"","","",fi,"",""
1256321545179330000,"",0,"",fi,"",""
1256321722237630000,"",-,-,fi,"",""
1256322041516420000,"",+,"",fi,"",""
1256322769777610000,"","","",fi,"",""
1256325856030420000,"","","","","",""
1256332632574410000,"",+,"",fi,"",""
1256341682733240000,"","","",fi,"",""
1256350558958600000,"","","","","",""
1256351811969190000,"","","","","",""
1256352528352130000,"","","",ny,"",""
1256361330359050000,-,-,-,fi,"",""
1256364546064650000,"",+,"",fi,"",""
1256371673718280000,"","","","","",""
1256372011590470000,"","","","","",""
1256378942811970000,"","","","","",""
1256384498570280000,"","","","",NO FINN,""
1256386939386830000,"",-,"",fi,"",""
1256396475120090000,"","","",so,"",""
1256396875386760000,0,+,0,fi,"",""
1256398405573790000,"","","","","",""
1256400143345000000,"","","","","",""
1256404005565210000,"","","",xh,"",""
1256404782421410000,"","","","","",""
1256416457967140000,"","","",mg,"",""
1256423801413180000,"","","","",NO FINN,""
1256428181646700000,"","","",sw,NO FINN,""
1256430787588760000,"","","",fi,"",""
1256440404779720000,0,-,-,fi,"",""
1256440612565510000,"",0,"",fi,"",""
1256440646929390000,"","","",sw,"",""
1256440786599570000,"","","",fi,"",""
1256442534810790000,"","","",fi,"",""
1256444147675870000,"","","","","",""
1256447062247430000,"","","",so,NO FINN,""
1256447811589110000,"",+,"",fi,"",""
1256449081536360000,"",-,0,fi,"",""
1256449874230470000,"",-,-,fi,"",""
1256452027993010000,"","","",fi,"",""
1256452648888400000,"",0,"",fi,"",""
1256454169415820000,"","","",fi,"",""
1256454295144340000,"","","",fi,"",""
1256454608177820000,"",0,0,fi,"",""
1256454768677060000,"","","",fi,"",""
1256456395731480000,"","","","","",""
1256457073367420000,"","","",fi,"",""
1256465451670020000,"",-,"",fi,"",""
1256465969628750000,"","","",fi,"",""
1256466525554430000,"","","",fi,"",""
1256466708610630000,"","","",fi,"",""
1256467022478640000,"","","",mi,"",""
1256468453441110000,"",0,"",fi,"",""
1256469178325790000,"","","","",NO FINN,""
1256469268562010000,"","","","","",""
1256469576650560000,"","","",sw,NO FINN,""
1256472611573420000,"","","",fi,"",""
1256476195006440000,0,0,+,fi,"",""
1256477233415320000,"","","",fi,"",""
1256477712249750000,0,+,0,fi,"",""
1256479027185020000,"",+,"",fi,"",""
1256480605891590000,"","","",fi,"",""
1256480738612060000,"","","",fi,"",""
1256480922179960000,-,0,-,fi,"",""
1256482591936440000,"","","",fi,"",""
1256483107018020000,"",0,"",fi,"",""
1256484343167490000,"","","",fi,"",""
1256484383298640000,"","","",sw,"",""
1256484637699950000,"","","",fi,"",""
1256486147880100000,"","","",fi,"",""
1256486396753300000,"","","",fi,"",""
1256486532225130000,-,-,-,fi,"",""
1256486677930970000,"","","",sw,"",""
1256486810131340000,"","","",fi,"",""
1256487147961540000,"",+,"",fi,"",""
1256489518603150000,"",-,"",fi,"",""
1256490106741010000,"",-,"",fi,"",""
1256490589299840000,"","","",fi,"",""
1256490663329270000,"",0,"",fi,"",""
1256491681240750000,"","","","","",""
1256493971712420000,"","","",fi,"",""
1256494346796480000,"","","",hi-Latn,"",""
1256494443773010000,"",0,"",fi,"",""
1256494955645870000,"","","",sw,"",""
1256497659470370000,"",+,"",fi,"",""
1256497872083850000,0,0,0,fi,"",""
1256499596534200000,"","","",sn,"",""
1256500122734790000,"","","",fi,"",""
1256500319619620000,+,0,+,fi,"",""
1256503603604460000,"",0,"",fi,"",""
1256503653927730000,"",0,"",fi,"",""
1256506542511270000,-,-,-,fi,"",""
1256506588342490000,"","","",fi,"",""
1256506991406710000,-,-,-,fi,"",""
1256507032888370000,0,-,0,fi,"",""
1256507614256600000,"","","",fi,"",""
1256507914807800000,"","","",fi,"",""
1256508208929280000,"",0,"",fi,"",""
1256508388105740000,"",0,"","","",""
1256512606518610000,"",-,0,fi,"",""
1256513993352630000,"","","",fi,"",""
1256514025644530000,"","","",fi,"",""
1256514149972090000,"","","",fi,"",""
1256516387515910000,"",-,"",fi,"",""
1256517973637990000,"",0,"",fi,"",""
1256518537281250000,"",0,"",fi,"",""
1256521658531300000,"","","","",NO FINN,""
1256523503676900000,"","","",fi,"",""
1256523625999540000,"","","",fi,"",""
1256524005638640000,"","","",fi,"",""
1256527000719840000,"","","",fi,"",""
1256527389032700000,"","","",fi,"",""
1256527630138000000,"","","",fi,"",""
1256528441438070000,"","","",sn,"",""
1256531329493200000,"","","",fi,"",""
1256534791010370000,"","","","","",""
1256536000131710000,"","","",fi,"",""
1256537642562460000,"","","",sn,"",""
1256537708316550000,"",-,"",fi,"",""
1256539926046310000,"","","",fi,"",""
1256541554510040000,"",+,+,fi,"",""
1256543336812480000,"","","","",no fin,""
1256543605067350000,"","","",fi,"",""
1256543957363950000,"",+,"",fi,"",""
1256545226187070000,"",-,"",fi,"",""
1256545343925260000,"",0,"",fi,"",""
1256547472375150000,"","","",fi,"",""
1256547939746550000,"","","",fi,"",""
1256548063562410000,"","","","","",""
1256549629572910000,"",0,"",fi,"",""
1256549831251820000,"",-,"",fi,"",""
1256553363111650000,"",-,"",fi,"",""
1256554056031620000,"","","",st,NO FINN,""
1256554703791460000,"","","",fi,"",""
1256555486071180000,"","","",sn,"",""
1256555500528960000,0,0,+,fi,"",""
1256556336067810000,"","","",fi,"",""
1256556620433200000,+,"",0,fi,"",""
1256557697660580000,"","","",fi,"",""
1256561590775750000,"","","",fi,"",""
1256561743255440000,-,-,-,fi,"",""
1256564031831280000,"","","",fi,"",""
1256565340638670000,"","","",fi,x,""
1256566041087550000,"",-,"",fi,"",""
1256566227201340000,+,+,+,fi,"",""
1256566315227270000,"","","",fi,"",""
1256566789624020000,+,0,0,fi,"",""
1256567062442530000,"","","",fi,"",""
1256567205107570000,"","","",fi,"",""
1256567453200650000,"","","",fi,"",""
1256569572288870000,-,-,-,fi,"",""
1256572324360400000,"","","",fi,"",""
1256572525305360000,"",-,"",fi,"",""
1256573039971500000,"","","","",NO FINN,""
1256573863711960000,"","","","","",""
1256574465749760000,+,0,0,fi,"",""
1256575758409040000,"",-,"",fi,"",""
1256575884238220000,"","","",fi,"",""
1256575918820280000,"","","",fi,"",""
1256576079088820000,"","","",fi,"",""
1256578359192170000,"","","","",NO FINN,""
1256578840811520000,"",0,"",fi,"",""
1256580650737570000,"","","",fi,"",""
1256581426448910000,"","","",fi,"",""
1256582669476850000,"","","","","",""
1256583297293040000,"","","",fi,"",""
1256583332789390000,"","",-,fi,"",""
1256586207645130000,"","","",fi,"",""
1256587588992990000,"","","","","",""
1256589685721230000,"","","",ny,"",""
1256590062176930000,"","","",sw,"",""
1256592218296590000,"","","",fi,"",""
1256594639601140000,"",-,"",fi,"",""
1256602987889380000,"","","",fi,"",""
1256603633896100000,"","","",xh,"",""
1256606671876560000,"","","",mi,"",""
1256609814991360000,"",0,"",fi,"",""
1256610497002120000,"","","",fi,"",""
1256614402381490000,"","","",ga,x,""
1256615027529990000,"","","",fi,"",""
1256619662890150000,"",+,"",fi,"",""
1256621579691350000,"","","","","",""
1256622391939290000,"","","",sw,"",""
1256622645791150000,"","","","","",""
1256624224426390000,"","","",fi,"",""
1256624518216450000,"","","",fi,"",""
1256626760826920000,"","","",fi,"",""
1256628345959260000,"","","",fi,"",""
1256628986903510000,-,0,-,fi,"",""
1256631014656440000,"","","",az,"",""
1256633211876250000,-,-,-,fi,"",""
1256635303122650000,"","","","",x,""
1256635533360600000,"","","",fi,"",""
1256636155602390000,"",+,"",fi,"",""
1256637931747340000,"","","","","",""
1256638583429050000,"","","",so,x,""
1256638831136260000,"","","","",no fin,""
1256641695996940000,"","","",sw,"",""
1256642640659000000,-,0,-,fi,"",""
1256643523841080000,"","","",fi,"",""
1256645235255510000,"","","",fi,"",""
1256653447379680000,"","","",fi,"",""
1256653770345370000,"","","",fi,"",""
1256656698233720000,"","","",fi,"",""
1256656797433240000,"","","","","",""
1256657858491490000,"","","","","",""
1256658574530530000,"","","",so,"",""
1256660253992720000,"",+,"",fi,"",""
1256662435567680000,"",+,"",fi,"",""
1256663995936850000,"","","",fi,"",""
1256664978599360000,-,-,-,fi,"",""
1256668063354830000,"",0,"",fi,"",""
1256668242610960000,"","","",fi,"",""
1256669730187950000,"","","",fi,"",""
1256670211224340000,"",+,"",fi,"",sarcasm
1256670638619670000,"",0,"",fi,"",""
1256672576417470000,"","","",fi,"",""
1256674567906630000,"","","","",NO FINN,""
1256675749228130000,"","","",fi,x,""
1256677881918490000,"","","",fi,"",""
1256684875773550000,"","","",fi,"",""
1256686851844430000,"","","",sw,NO FINN,""
1256688686114180000,"","","",ny,x,""
1256691653710140000,"",-,"",fi,"",""
1256693602631200000,"","","","","",""
1256694170447680000,"","","",mt,"",""
1256694258611950000,"",0,-,fi,"",""
1256696787965970000,"","","",fi,"",""
1256701021843340000,"","","","",NO FINN,""
1256702052648080000,"","","","","",""
1256706033923360000,"",-,"",fi,"",""
1256706462329340000,"","","",xh,NO FINN,""
1256707566228440000,"","","",sl,"",""
1256709452599830000,"",0,"",fi,"",""
1256713256053490000,"","","","","",""
1256717190604170000,"","","",so,NO FINN,""
1256722092374050000,0,-,"","",fi,""
1256774220102730000,"","","","",NO FINN,""
1256774675935440000,"","","",fi,"",""
1256777906203900000,"","","",fi,"",""
1256787763640370000,"",+,"",fi,"",""
1256800682482590000,"","","",sn,"",""
1256800924862950000,"","","",fi,"",""
1256802295209170000,"","","",en,"",""
1256810265091410000,"","","",fi,"",""
1256810579836260000,"","","",fi,"",""
1256811912551170000,"",-,-,fi,"",""
1256815993978040000,-,0,-,fi,"",""
1256820150558510000,"","","",fi,"",""
1256825415521480000,"","","","","",""
1256826083384710000,"","","",fi,"",""
1256831680335230000,"","","",fi,"",""
1256831715303130000,"",+,"",fi,"",""
1256832583406670000,"","","",sw,"",""
1256836058441970000,+,+,0,fi,"",""
1256838688283280000,"","","",so,NO FINN,""
1256839076059250000,"","","",fi,"",""
1256839675362360000,"","","",fi,"",""
1256840001058410000,"","","","","",""
1256840746918920000,"","","",fi,"",""
1256841498496300000,"","","",sw,NO FINN,""
1256841613244070000,"","","",fi,"",""
1256841693393040000,"","","",fi,"",""
1256842757601140000,"",+,"",fi,"",""
1256843154470340000,"","","",fi,"",""
1256844418524610000,"","","",fi,"",""
1256848229834030000,"","","",fi,"",""
1256848494679280000,"","","",fi,"",""
1256849244989920000,-,-,-,fi,"",""
1256849460229000000,"","","","","",""
1256850384666200000,"",+,"",fi,"",""
1256851303147470000,"","","",fi,"",""
1256852357863870000,"","","",ny,x,""
1256852605713740000,"",+,"",fi,"",""
1256854517892690000,"","","",fi,"",""
1256854564751510000,"","","",fi,"",""
1256855605085650000,"","","",fi,"",""
1256858981286500000,"","","",mg,"",""
1256859393418620000,"","","",yo,NO FINN,""
1256861135502030000,"","","",fi,"",""
1256862112015620000,"",0,"",fi,"",""
1256862440131830000,-,-,-,fi,"",""
1256862446813410000,"","","",fi,"",""
1256863577408830000,"","","","","",""
1256864760588650000,"",0,"",fi,"",""
1256867068022080000,"","","",fi,"",""
1256870815590740000,"",+,"",fi,"",""
1256871619332660000,"","","",fi,"",""
1256872057956180000,"","","",fi,"",""
1256874249920410000,"","","",sw,"",""
1256874596114080000,"","","",fi,"",""
1256879013919940000,0,0,-,en,fi,""
1256881392216140000,"",0,"",fi,"",""
1256883115525540000,-,0,-,fi,"",""
1256883198153410000,"",-,-,fi,"",""
1256885051301800000,"","","","","",""
1256886216643020000,"",+,"",fi,"",""
1256888397462930000,"","","",fi,"",""
1256889263163150000,"","","",fi,"",""
1256890998728290000,"","","",fi,"",""
1256892195568680000,"","","",so,no FIN,""
1256895348364260000,"","","",fi,"",""
1256895428043430000,"","","","","",""
1256895552769400000,"","","","","",""
1256895630888310000,"","","",fi,"",""
1256896016068100000,"","","",fi,"",""
1256896398970290000,"","","",fi,"",""
1256896652683730000,"","","",fi,"",""
1256896708715310000,"","","","","",""
1256899586943260000,"","","",xh,"",""
1256900042117480000,"","","",fi,"",""
1256901129281120000,"","","",fi,"",""
1256903133487380000,"","","",fi,"",""
1256903533837910000,"","","",sw,NO FINN,""
1256905329721340000,"","","",fi,"",""
1256908170724880000,"","","",fi,"",""
1256910252290780000,"","","",fi,"",""
1256913144934470000,"","","","","",""
1256913657038080000,"","","","","",""
1256914774526490000,"","","",so,"",""
1256918866451660000,"",+,"",fi,"",""
1256919311211470000,"",0,"",fi,"",""
1256923319305220000,"","","",fi,"",""
1256923480270000000,"","","",fi,"",""
1256924073503920000,"","","",fi,"",""
1256924437812830000,"","","",fi,"",""
1256925877834790000,"",-,-,fi,"",""
1256930988455870000,"","","",fi,"",""
1256932133492360000,"",-,"",fi,"",""
1256932378804730000,"","","",fi,"",""
1256933258803250000,"","","",fi,"",""
1256938050875240000,"","","",fi,"",""
1256939628361370000,"","","",fi,"",""
1256942484212670000,"","","",fi,"",""
1256942685778330000,"",-,"",fi,"",""
1256942838413210000,"",-,"",fi,"",""
1256944097870450000,"","","","","",""
1256945135662790000,"","","","","",""
1256946762864080000,"","","",fi,"",""
1256948561658270000,"","","",sw,"",""
1256948893675390000,"","","",fi,"",""
1256949908592090000,"","","",fi,"",""
1256951666190040000,"","","",fi,"",""
1256952885939760000,"","","",fi,"",""
1256954567385850000,"","","",fi,"",""
1256955048107570000,"","","","","",""
1256957257859790000,"","","",fi,"",""
1256958075505910000,"","","",fi,"",""
1256960166924290000,"","","",fi,"",""
1256961472275590000,"",0,"",fi,"",""
1256963739334610000,"","","",fi,"",""
1256963862919700000,"","","",hi-Latn,"",""
1256965992934190000,"","","",fi,"",""
1256966160203090000,"",0,"",fi,"",""
1256966435349410000,"","","",fi,"",""
1256968011589790000,"","","",sw,"",""
1256969301124320000,+,+,+,fi,"",""
1256972933685260000,"",-,"",fi,"",""
1256973855891030000,"","","",fi,"",""
1256973917052380000,"","","","",NO FINN,""
1256976717761130000,"","","",fi,"",""
1256977206519230000,"",-,"",fi,"",""
1256977892057260000,"","","",fi,"",""
1256981733746140000,"","","","","",""
1256982349381800000,"",+,"",fi,"",""
1256983054452650000,"","","",fi,"",""
1256983579025900000,+,+,+,fi,"",""
1256986650091160000,"","","",fi,"",""
1256988772434090000,+,+,+,fi,"",""
1256990687708490000,-,-,-,fi,"",""
1256990747666120000,-,0,-,fi,"",""
1256992169514150000,"","","",fi,"",""
1256992835838050000,-,-,-,fi,"",""
1256994170776030000,"","","",fi,"",""
1256994679138190000,"",0,"",fi,"",""
1257000396817650000,"","","",fi,"",""
1257000879242330000,"","","",fi,"",""
1257001822440570000,-,0,-,fi,"",""
1257002755236870000,"","","","",NO FINN,""
1257003353730660000,-,0,-,fi,"",""
1257003405303740000,"","","",fi,"",""
1257005306447640000,"","","",fi,"",""
1257006078098800000,"",+,0,fi,"",""
1257006384442250000,"","","",jv,"",""
1257006808620620000,"","","","","",""
1257007294388350000,"",+,"",fi,"",""
1257008477119160000,"","","",sw,"",""
1257008840727460000,0,0,-,fi,"",""
1257009404412680000,"","","",fi,"",""
1257009503436000000,"",+,"",fi,"",sarcasm
1257014091132040000,"",+,+,fi,"",""
1257015858674710000,"","","",sw,"",""
1257017603282930000,"","","",fi,"",no core
1257017717414120000,"",+,"",fi,"",""
1257017997190990000,"","","","","",""
1257018953232250000,"",0,"",fi,"",""
1257020440154870000,"",0,"",fi,"",""
1257022348471030000,"",+,"",fi,"",""
1257024428984150000,"","","","",NO FINN,""
1257025000223180000,"",0,"",fi,"",""
1257027216573120000,"","","",fi,"",""
1257028584423780000,"","","",sn,NO FINN,""
1257028913194320000,"","","",fi,"",""
1257029038486540000,"",+,"",fi,"",""
1257030264384970000,"","","","","",""
1257030731399860000,"",+,"",fi,"",sarcasm
1257036080362260000,"",0,"",fi,"",""
1257038120220090000,"","","",fi,"",""
1257040200645190000,"","","",fi,"",""
1257041069088350000,"",-,"",fi,"",""
1257042344618140000,"","","",fi,"",""
1257043902407880000,"","","",fi,"",""
1257044132813580000,"","","",fi,"",""
1257051041859870000,-,-,-,fi,"",""
1257055641807600000,"","","",fi,"",""
1257060627841010000,"","","",fi,"",""
1257061454039210000,-,+,-,fi,"",""
1257064548584100000,+,+,0,fi,"",""
1257069193230530000,"","","",fi,"",""
1257071317309950000,"",-,"",fi,"",""
1257071432057660000,"","","",fi,"",""
1257077154086640000,"","","","","",""
1257083397861770000,"","","",fi,"",""
1257085745485030000,"",-,"",fi,"",""
1257108407162670000,"","","",fi,"",""
1257125837377280000,"","","",fi,"",""
1257126382544530000,"","","","","",""
1257127266909190000,"",0,"","",NO FINN,""
1257139105672180000,"","","",no,"",""
1257145623553380000,"","","",mg,"",""
1257147873994690000,"",-,"",fi,"",""
1257151697144750000,"",0,-,fi,"",""
1257154986301100000,+,+,+,fi,"",""
1257158731701330000,"","","","","",""
1257162251804590000,"",+,"",fi,"",""
1257164909789490000,"","","",fi,"",""
1257165398883160000,"","","",tr,"",""
1257165866258570000,"","","",fi,"",""
1257167170016020000,"","","",sw,"",""
1257171589629650000,"","","","",NO FINN,""
1257173111012760000,"","","",fi,"",""
1257173522754960000,0,+,+,fi,"",""
1257175005307290000,+,+,+,fi,"",""
1257178215401120000,"","","",fi,"",""
1257179096897000000,-,-,-,fi,"",""
1257181089594070000,"",+,"",fi,"",""
1257186571025080000,"","","",sw,x,""
1257188265511330000,"",0,0,fi,"",""
1257188421577180000,"","","",fi,"",""
1257191231634970000,"","","",fi,"",""
1257191673978900000,"",0,"",fi,"",""
1257195288512610000,+,+,+,fi,"",""
1257195756873750000,"",+,"",fi,"",""
1257195931285570000,"",+,"",fi,"",""
1257196157857680000,"","","",fi,"",""
1257197680134100000,"","","",fi,"",""
1257198263205320000,+,0,0,fi,"",""
1257198585684300000,"","","",fi,"",""
1257199262141640000,"","","",fi,"",""
1257199715470530000,"","","",st,"",""
1257200605333990000,"","","",sw,"",""
1257201399688880000,"","","","","",""
1257201427262420000,"","","",fi,"",""
1257201544325460000,"","","",fi,"",""
1257201581851900000,0,0,0,fi,"",""
1257202187408740000,"","","",fi,"",""
1257202947278200000,"","","",fi,"",""
1257203069848380000,"","","",fi,"",""
1257203444311520000,"","","",fi,"",""
1257204787331970000,"","","",fi,"",""
1257205454972880000,"",0,0,fi,"",""
1257205569636700000,"","","",sw,"",""
1257206066867250000,"",-,"",fi,"",""
1257206954214260000,"","","",fi,"",""
1257209221562670000,"","","",sn,"",""
1257209590124610000,"",+,"",fi,"",""
1257209911253050000,"",0,"",fi,"",""
1257212834162910000,0,+,0,fi,"",""
1257213001956040000,+,+,+,fi,"",""
1257214187065020000,"",-,"",fi,"",""
1257214648081840000,"","","",fi,"",""
1257214906077720000,"","","",fi,"",""
1257215063531950000,"","","",fi,"",""
1257215398895920000,"",-,"",fi,"",""
1257215604936800000,"","","",fi,"",""
1257216489041560000,"","","",fi,"",""
1257216915925360000,"","","",fi,"",""
1257217029821680000,"","","",fi,"",""
1257217361645650000,"","","",fi,"",""
1257221070077260000,"",0,"",fi,"",""
1257221661520270000,"","","",fi,"",""
1257222195979470000,"","","",fi,"",""
1257223768025570000,"","","",fi,"",""
1257225964108390000,"","","",fi,"",""
1257226847412200000,"",0,"",fi,"",""
1257227143194480000,"","","",fi,"",""
1257227666585000000,"","","","","",""
1257227834835250000,"","","",fi,"",""
1257228641546780000,"",0,"",fi,"",""
1257229231567800000,"","","",hi-Latn,"",""
1257229731952380000,"","","","",NO FINN,""
1257231066282240000,"","","",fi,"",""
1257232477329990000,"","","",sw,"",""
1257232981560830000,"",+,0,fi,"",""
1257233658907250000,"","","",fi,"",""
1257235678666070000,"",+,"",fi,"",""
1257236353827420000,"","","",fi,"",""
1257239019324420000,"",0,-,fi,"",""
1257239049536000000,"","","",xh,"",""
1257240002381210000,0,0,-,fi,"",""
1257240062766520000,+,+,+,fi,"",""
1257240368564840000,0,+,0,fi,"",""
1257241823841520000,"","","",fi,"",""
1257241861636470000,"","","",fi,"",""
1257244342055580000,"","","",fi,"",""
1257247357898340000,+,+,+,fi,"",""
1257248343128000000,0,0,0,fi,"",""
1257248620627280000,+,0,+,fi,"",""
1257248764953330000,"","","",fi,"",""
1257249352420110000,"",-,"",fi,"",""
1257249772609720000,"","","",fi,"",""
1257250854580760000,"","","",fi,"",""
1257253548049470000,0,+,0,fi,"",""
1257255044434530000,"","","",sw,"",""
1257256049062690000,"","","",so,NO FINN,""
1257257441680600000,"","","",fi,"",""
1257258650487400000,"","","",fi,"",""
1257260363571220000,"",+,-,fi,"",""
1257260531343410000,"","","",fi,"",""
1257261477293180000,+,0,+,fi,"",""
1257261725721770000,"",0,"",fi,"",""
1257261735678970000,"","","",fi,"",""
1257263566580790000,"","","",fi,"",""
1257266031682340000,"","","",mg,"",""
1257267555317800000,"","","",fi,"",""
1257271087592650000,"","","",sn,"",""
1257271153950940000,"","","",fi,"",""
1257271878202340000,-,-,-,fi,"",""
1257272296072500000,0,-,-,fi,"",""
1257275204935570000,"",-,"",fi,"",""
1257276241239050000,"","","",fi,"",""
1257281880703070000,"","","",fi,"",""
1257284846491250000,-,0,-,fi,"",""
1257286024465690000,"","","",fi,"",""
1257286060813450000,"","","",fi,"",""
1257286258763630000,"","","",fi,"",""
1257286927931400000,"","","",mi,"",""
1257288196045580000,"","","",fi,"",""
1257288530927270000,"",0,"",fi,"",""
1257289962115990000,"",-,-,fi,"",""
1257290924180320000,"","","",fi,"",""
1257291311369070000,"","","",gd,NO FINN,""
1257294732507480000,0,+,+,fi,"",""
1257295068983160000,"",0,"",fi,"",""
1257296246626230000,"","","",fi,"",""
1257296408614490000,+,+,+,fi,"",""
1257296418366280000,"","","","","",""
1257297535577620000,"","","",fi,no FIN,""
1257298085815960000,"",+,"",fi,"",""
1257298596094980000,"","","",fi,"",""
1257299876385160000,"","","",fi,"",""
1257300784137380000,"",-,"",fi,"",""
1257305851901080000,"",+,"",fi,"",""
1257307554742340000,"","","",fi,"",""
1257308336275380000,"","","","","",""
1257310276363320000,"",+,"",fi,"",""
1257310809073400000,"","","",fi,"",""
1257311517633970000,"",-,"",fi,"",""
1257312464439410000,"",-,"",fi,"",""
1257316520025190000,"","","",fi,"",""
1257320140300900000,"","","",fi,"",""
1257321511985140000,"","","","",no fin,""
1257321879133550000,"","","","","",""
1257322190229260000,"","","","","",""
1257322710281020000,"",-,"",fi,"",""
1257323399208040000,"","","",fi,"",""
1257324193856670000,"","","",fi,"",""
1257327602710260000,"","","",fi,"",""
1257327822634390000,"",-,"",fi,"",""
1257328673847480000,+,-,-,fi,"",sarcasm
1257328947907490000,"","","",fi,"",""
1257329385809380000,"",+,"",fi,"",""
1257330372888670000,-,-,-,fi,"",""
1257331865322700000,"","","",en,"",""
1257332380462910000,"","","",fi,"",""
1257332522079440000,"","","","","",""
1257333619271630000,"",+,"",fi,"",""
1257333850998480000,-,-,-,fi,"",""
1257334092569420000,"","","",fi,"",sarcasm
1257336226190900000,"","","",fi,"",""
1257341760126290000,"","","",fi,"",""
1257342204231800000,0,+,-,fi,"",""
1257343009806530000,"","","","","",""
1257344419252110000,"",0,"",fi,"",""
1257345260293940000,"","","",fi,"",""
1257345588384990000,"","","",fi,"",""
1257348270730480000,"","","",fi,"",""
1257348645319510000,"",-,"",fi,"",""
1257349148954800000,"","","",fi,"",""
1257350369463670000,"","","","","",""
1257352424676790000,"","","",fi,"",""
1257355227126290000,"","","",fi,"",""
1257356549103720000,"","","",fi,"",""
1257356915274900000,"","","",fi,"",""
1257357126093150000,-,-,0,fi,"",""
1257357598090840000,"","","",fi,"",""
1257357827276000000,"","","",sq,"",""
1257357834481740000,"",+,+,fi,"",""
1257358003646470000,"",0,"",fi,"",""
1257358118499030000,"","","",fi,"",""
1257359228110590000,"","","",fi,"",""
1257359840441220000,"","","",fi,"",""
1257361212301510000,"","","",fi,"",""
1257362148570870000,"","","",et,"",""
1257362665489530000,"","","",fi,"",""
1257362898869000000,"","","",fi,"",""
1257364264806910000,"",0,"",fi,"",""
1257365202749850000,"","","",ku,"",""
1257365452256400000,"",-,"",fi,"",""
1257365750018440000,"","","",fi,"",""
1257367612469710000,"","","",fi,"",""
